Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD),EA 80 kV/cm (mOD)
3.5424055142857145,0.47140116576880364,0.2842132863660116,-2.3596933422643196,-0.6977870143592395,4.377050961296416,0.7095573809298793,-1.5437206513034,1.6635731455150495
3.532313190883191,0.48256465444279234,2.054471745676783,-0.7324186312741411,-0.09817926067283175,0.4075984828616186,2.924456478749264,0.14464740397613493,0.7234445243773394
3.522278210227273,0.49650788837476284,1.5732604070417664,-3.5280708000237504,-0.3837724916558076,-1.0037705937424377,0.8812141045415781,0.323434788887293,1.0504011768184383
3.512300084985836,0.5133012507670817,-0.19967788645764253,-0.19341386428655813,-0.24508979771900294,0.24554148859283692,-0.36330470536668574,1.2337973533677344,0.4018275877860341
3.5023783333333336,0.5254321372988005,-0.38128226038637697,0.5309262104576574,0.15931474273261292,-0.11930234140280184,0.4510674070014134,1.0947971039890192,0.10977746993041357
3.49251247887324,0.5344399046640013,0.4357155281709559,0.3759334092299791,0.737805324324476,-0.7064819211761255,1.3769390556096943,0.3990792352613526,-0.12717225981105368
3.482702050561798,0.5398129921291499,-0.3719550766867929,0.8787883960987496,0.44211486285064544,0.2720441299046422,0.5468009584931833,0.016300184241139597,-0.6901152475444641
3.4729465826330532,0.546787515107365,-0.23685714928454393,0.25418760461104706,0.7646992733199609,0.28551847927344587,0.47306484544358085,-0.11189586616311988,-0.4303480442031692
3.46324561452514,0.5502548324502342,-0.45481433750775424,-0.15480819199505919,0.14852714420020147,0.15601540965886312,0.34358941449005503,0.4848092724093386,-0.22695172536378036
3.4535986908077994,0.5535544933454025,-0.4120393616899155,-0.2072830133821884,0.5353540336451612,0.21463472016025903,-0.0030884786936210685,0.23339556130147154,0.6576873076177494
3.4440053611111114,0.5559770149485045,-0.2676613524077878,0.2398141869263745,0.3389514149962924,0.2219618942314055,-0.3147606037805445,0.04414429658435494,0.5903364538950879
3.4344651800554016,0.5558117540619057,0.22262288089896748,0.07999025635049119,0.2608311272401832,0.12449145296439686,0.27443035283427425,-0.32766409483413117,0.04214267619759922
3.4249777071823204,0.5593291480965508,0.3126542647076743,-0.12007971873954212,0.20645059035396693,0.19783589796206674,-0.08465471411289784,-0.34517540364827887,-0.056672852440098356
3.4155425068870526,0.5585994621482548,-0.041681537250594106,-0.10836879608414607,-0.15247878506861268,0.408130584285821,-0.18882140382196946,-0.4619994538604079,-0.07870156210719507
3.4061591483516485,0.5631205251024467,0.14678001962224957,0.20355564979621749,-0.0017278903288201189,-0.010443540886942923,-0.18334295026435907,-0.10778417647901144,-0.11809934641174041
3.396827205479452,0.5659782815500615,0.34566898092035003,0.03761528817367817,-0.044641016971575576,-0.31914220915013547,0.02987982047666774,0.2840713069393452,0.09960264215967948
3.387546256830601,0.5684335639080123,0.2689200684985942,-0.05034477606099444,0.05125808537224999,-0.19559691173611263,0.13197112704997088,0.1276192892637826,-0.0410349932932127
3.378315885558583,0.5665465155868892,-0.042650185826508515,-0.1966015454512887,-0.014250781923307462,-0.3871062676077201,0.12365038254593419,0.14703281354806838,-0.19670328958531375
3.3691356793478264,0.5698623843915261,0.07404661148701812,-0.2107487588643633,0.13130945921836135,0.10138383421635724,-0.2901481182712222,0.2774482392269976,0.05827303171716892
3.3600052303523036,0.5703971595600345,0.23964501919701706,0.2172213995107295,-0.06333268643134628,0.22591963954960853,-0.42972989935763933,0.1607123214821686,0.31400843912291004
3.350924135135135,0.5734460791989341,0.18119357671674857,0.2282514183549412,-0.05435686605417207,0.14035680548894666,-0.08290167015694674,0.05669739198453908,0.2540688138514257
3.3418919946091648,0.5725872249737392,0.22148464332551857,0.31453147093237216,0.0025472106551349834,0.27381353779540746,-0.13910676735688554,-0.13523752919993798,0.25485150565596587
3.332908413978495,0.577230399957618,0.33786361906384016,0.43014947725138,-0.6569914923515802,0.330259321522402,-0.031140316296384533,-0.01799014952981134,0.48883978198132316
3.3239730026809653,0.575927728852543,0.004018185777909553,0.5893448539677079,-0.22770305821445586,0.3250405107364807,0.646456928807604,-0.18675515255649663,0.34959335075824466
3.315085374331551,0.5739472042560241,-0.0028739285774113956,0.2520280961822074,-0.0788386530123162,-0.07644388954344666,-0.020979484082352607,0.24105654960670694,0.15395877770157293
3.306245146666667,0.5728192234157811,0.28290095678518323,0.18356061341959395,0.24934369523988842,0.08612876930175915,0.04128399876756702,0.2999412826881617,0.08095596835596229
3.2974519414893617,0.572137591904058,0.2518509001825801,-0.24458115877088843,0.14898252258630318,0.1056803898836472,0.024404877010076747,0.2185343374651807,0.122218467032192
3.2887053846153846,0.5696659197521788,0.2151183932852317,-0.13842203763689712,0.2971557294864236,0.12536003298943152,0.13983794325248244,0.16330133017275164,0.01726917171963366
3.280005105820106,0.5673454882021752,0.1866656127801844,0.23317826559005783,0.09092088410519089,0.11599182209894593,-0.2025222764341262,0.14010892975354,-0.2706932398166804
3.2713507387862797,0.5623884456942164,0.1375175009655465,0.15295708079799109,-0.28347472891641123,-0.02957396609973258,-0.14218122845687936,0.16744315459041853,0.13998941519682467
3.2627419210526316,0.5562698791859676,-0.1771349414272034,0.14760857844884204,-0.08080782359976336,0.026585043368751077,0.06735815753393747,0.15695947773442956,0.12654967886066976
3.2541782939632546,0.5555680906378687,-0.03515217539022566,0.03628863570840947,0.270512855026569,0.050744035238719135,0.07325970681901803,0.22517018524102897,0.1501199596978292
3.245659502617801,0.5540661088196105,-0.09617712123042613,-0.14791344676334053,0.1459276794668826,0.15492740160147828,0.1219736940123213,0.27965446781548914,0.04513275701680917
3.2371851958224545,0.5468279225275828,0.053846956673993716,-0.11670982294284879,-0.08532368309251867,0.16164209000784194,0.1128070587931503,0.18156242108627016,0.01006551951423941
3.2287550260416666,0.5410970080073483,0.08966670659242978,0.011122440032458858,0.002681998855213358,-0.017879832638100415,0.13552899456459577,0.02700447713726802,0.1438390351256956
3.2203686493506494,0.5394921251137261,0.0834812146333331,0.004886830374671625,0.08473074852405191,-0.07818622233396597,0.08689550680986673,0.17551690647390544,0.011313374982345978
3.2120257253886013,0.5301614390093897,0.054779414487512626,0.06048804455083258,0.07099054040832649,0.081219037306277,-0.01595389653375319,0.2166104973155187,-0.012358831707150048
3.2037259173126618,0.5235994842081924,0.041949809951785856,0.02698825248929192,0.055269922969368966,0.041688280731750155,0.07798899094258532,0.08866601515541904,-0.021366414380836307
3.1954688917525775,0.5204339753418769,0.03712620655529399,-0.011339759426719167,0.005841258817850446,0.011603906596853616,0.006582640577485388,0.007335262272191836,0.032700113323450866
3.187254318766067,0.5090771057048247,0.03867179939251557,0.0752197877763582,0.03619515042827123,0.028597808972112934,0.00629179737813708,-0.016210347720650154,0.05977364471711841
3.179081871794872,0.5049684030449323,0.006560503197962614,0.023199925788942626,0.0380774126777269,0.004557092782080113,0.041076375609943656,0.0046838524948522526,0.05314064642138725
3.1709512276214835,0.4992547532908945,-0.0128251949650859,0.026040616600848242,0.022851027291961357,0.027223239231411806,0.035416732027067965,0.007534798708417584,0.031501453542273204
3.1628620663265306,0.49095549139646083,0.015065345841254078,0.013585144722858178,0.017859786958627697,0.018617774869217958,0.028595386980856927,0.028972752958983872,0.014574106255439352
3.1548140712468196,0.48795847444875373,0.015148253596600589,0.005650185612419636,0.010215566394259823,0.015145813271554467,0.03035754514266851,0.013569698780450673,0.014204516802377151
3.1468069289340104,0.4817188204866699,0.014056468046350992,0.00983543109650054,0.003066110183573767,0.01915868973356396,0.033809835683816146,0.021736782044421785,0.03689261427779417
3.138840329113924,0.4752434739460533,0.00699700185345638,0.014901572614218008,0.0017193452539809707,0.01875742683025874,0.023879643111601546,0.027801349337948193,0.040595239412937724
3.130913964646465,0.4713836964139376,0.001878868056398645,0.008450369210873731,0.015613709882849594,0.016118711595217543,0.023846714707091772,0.005277906394527761,0.040214331083762364
3.123027531486146,0.4660725287526525,0.001861042069129701,0.013355748611899062,0.014981023985858257,0.012908239912124978,0.02061004369152017,0.020383857180759937,0.04035427300322888
3.115180728643216,0.465581192577052,0.007802582000251373,0.011506769917370641,0.012939989879001943,0.016688674600354836,0.020896062307424298,0.023184444838656386,0.034103016964585085
3.1073732581453637,0.46437263067964074,0.005975066201320717,0.004824355038059725,0.011362566897178116,0.016330388576910212,0.025364894253842543,0.02126088357956165,0.029977039109363484
3.099604825,0.4612001403011893,0.00263107886583162,0.01025589440341774,0.009759650877128646,0.004225519636828051,0.019570540812555864,0.01753437404604177,0.040796404683569175
3.0918751371571074,0.45770846662049897,0.005452521823351164,0.0104760907829159,0.013847569317943294,0.00944696923727105,0.020267718815478186,0.028423313499835623,0.03780666550387977
3.0841839054726368,0.45229603594076556,0.010320445925190472,0.0038352257091439803,0.014019308115380344,0.013593534285113227,0.023488372938191726,0.03230097913539452,0.030189902638866176
3.0765308436724568,0.4472967012692204,0.005942270183842651,0.004400867606107906,0.007179452595919422,0.018071650970706007,0.019505642163547846,0.02161613355348408,0.028539336857740898
3.0689156683168317,0.44304007716691013,0.0036427741245469137,0.010315115642379384,0.0036846077712592933,0.01771411003990218,0.01750585046308112,0.016150691731044466,0.02727726823692089
3.0613380987654324,0.4362481594979476,0.0010996745939550947,0.015980955957836693,0.0128009579096819,0.018348228691322917,0.015760482847785633,0.017138306475061985,0.027485321011384865
3.0537978571428575,0.42518563315357377,0.006845150864641613,0.010412884057153878,0.00759404965523373,0.012142331751843167,0.016846023695856836,0.024042947772247875,0.025386263408414374
3.0462946683046686,0.41869290827656025,0.013567915881300244,0.006231076221862701,0.011072763057858427,0.014520529104368714,0.017103787958444975,0.023814423898505587,0.023743270626732763
3.0388282598039216,0.4112271366052741,0.004504300495494545,0.01975811788136939,0.01174728646742701,0.01415967534360316,0.013778318585368786,0.015633288324954305,0.0195082457581605
3.031398361858191,0.4052769780636866,0.007316138771315507,0.01491043370870879,0.01199862599979295,0.015774928622874457,0.019215991895702066,0.01216279775720105,0.02059983479194128
3.0240047073170735,0.3979865092903146,0.004155455659371785,0.004812350047501006,0.005337223401136397,0.013436608610892038,0.021860815202406625,0.012875628562414013,0.02106369166299573
3.0166470316301703,0.3927377433608681,0.0004390326776645763,-0.000544784533193574,0.009261375867367853,0.012815352048737906,0.015449529709056102,0.011639262177641923,0.016753903325014842
3.009325072815534,0.3827011108961326,-0.0016067253176436079,0.0004026609652590795,0.006909494159196053,0.011252565223680037,0.014906403056425249,0.017999190827382175,0.01806820667057342
3.0020385714285713,0.3758149656722778,-0.0034345844406103313,0.0013840597160793978,0.011249208546725833,0.008462499248062461,0.011394912924384165,0.01562929591287516,0.01789219945528931
2.994787270531401,0.36801312069197606,0.00018524523343550468,0.007714047248183418,0.010300636742601604,0.008513724329833444,0.014792401874961612,0.01918037594954123,0.021513092832963526
2.987570915662651,0.3629353579701956,0.0016780511167800898,0.0035734937704765546,0.004996937784322384,0.011065913021323712,0.01731066182513523,0.019853859765883924,0.02120880214247348
2.9803892548076925,0.35580082632630733,0.0025512529338485635,-0.0003193556786447848,0.005066639391367471,0.013578100980083352,0.014941622287652091,0.01452252472026583,0.02001696793916037
2.9732420383693046,0.3496194855014865,-0.0020462295801288526,-0.0011015029765793938,0.00781144087976443,0.01175125177091676,0.011942176324152875,0.014551419750235968,0.01854577129721246
2.966129019138756,0.34480536789002514,0.004307416011197111,0.003064492350965005,0.0009243234885000055,0.00685812817518779,0.015187165870903283,0.01788709023254773,0.016809161929653867
2.959049952267303,0.3380732441630406,0.0012056072928789564,0.004473337006288237,0.005916414231810045,0.005179235182561515,0.014880892034654697,0.019282763015764464,0.017312229221281242
2.9520045952380953,0.3310165114144512,0.00023008796517206225,0.01157348463351875,0.008273918665797344,0.011329420090385511,0.012940613591938455,0.016784404291092344,0.02257094819504657
2.94499270783848,0.32653531282493553,0.00027527637905473636,0.006456824258846332,0.010207473718137499,0.014280444885459626,0.012432347374042974,0.016689272057084422,0.018809862300598976
2.9380140521327016,0.32354569342227735,0.005622097138769181,0.0076239852702936145,0.011432724284564034,0.012002496564147796,0.015609530829008688,0.020312459231243217,0.02116716301038558
2.9310683924349883,0.31671656004242077,0.0022772043857386274,0.010545350553383275,0.013005790062377528,0.01412812432142219,0.020165252350017756,0.023643373560133057,0.02540657791559049
2.924155495283019,0.31130180892329606,-0.0018364869827947408,0.010122197735801077,0.008538368410226906,0.009026612110880678,0.0242756303456644,0.0171979184669733,0.03021951617388278
2.917275129411765,0.3094129821214462,0.0002984433966766895,0.009407374951195611,0.008957254153456247,0.010059088900106655,0.028740973948996867,0.02293247648033989,0.03393509571590655
2.9104270657276996,0.30334462755028047,0.0024158989606108236,0.005483315456283818,0.011031166045485466,0.013024581877143704,0.02485058280915652,0.026288314670668146,0.032445214082593904
2.9036110772833723,0.2991856203059544,0.00669026426914137,0.008706659704597799,0.01068007734794585,0.016938560065034868,0.025613876378712517,0.02528500000071869,0.03650126929953848
2.8968269392523367,0.2946652066209111,0.007346062310620191,0.009661271691153071,0.010217056664293253,0.018497942139992445,0.027107325803591997,0.028139489577003567,0.03718391128742896
2.890074428904429,0.285985298206429,0.004657770917590593,0.010221559660101338,0.01155847750149386,0.016776586372709516,0.02784763534764799,0.03010663786286632,0.03160307753314373
2.8833533255813957,0.2849592251832306,0.008003398284276516,0.0052228335082261735,0.010675824127718076,0.018998269725741982,0.02848181631640089,0.03744605931385177,0.038080640722242036
2.876663410672854,0.2841114121189493,0.008245169051349466,0.008991595845832598,0.008448100641580608,0.01635277315363585,0.030590288290472452,0.041346787009093174,0.037466560119167255
