Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD),EA 80 kV/cm (mOD)
2.5776339501039502,1.9249240458807209,-0.01298358606240178,0.03219668257692659,-0.007280496045960277,0.025724950437557587,0.15500680134294054,0.21358545106735594,0.2006399586897937
2.5722861618257262,1.9627109611288875,0.04317106059382892,-0.08571279906829198,-0.07119031113449868,-0.01782034422463749,-0.039204307503395965,-0.0892768633559095,-0.1657163645694771
2.5669605175983436,1.986972232776369,0.04433035836428251,-0.07926937725396879,-0.07187773790450697,-0.1262446731146021,-0.18634623484771606,-0.16378382449238232,-0.33337579093037095
2.5616568801652893,2.0063048205492815,0.017226019050105013,-0.08160678306158442,-0.10111652287447229,-0.18510749777119698,-0.2213605531588194,-0.23868802481279972,-0.3174582591058947
2.556375113402062,2.025357852539056,-0.07437086318174274,-0.050678849420727604,-0.14633463678240224,-0.14886524578397237,-0.22190924069160306,-0.28574673005815215,-0.37292671849173636
2.551115082304527,2.0430616649075786,-0.06495042842910495,-0.09479750898223666,-0.12764953999920606,-0.14015874183522176,-0.19250040229597404,-0.2942622744241724,-0.37403666633264604
2.545876652977413,2.045252013436688,-0.040573077255959496,-0.1571264917591558,-0.1796920053521482,-0.2905737893534038,-0.3797298530506436,-0.5796068547767238,-0.6700714703056262
2.5406596926229508,1.8481754755035975,-0.6743054805505666,-1.573442430245918,-2.6167677245487555,-4.518700303010492,-6.747865056894843,-10.094065078973406,-11.560775711979282
2.5354640695296524,1.2240551079350985,-1.0826157650359514,-2.3529474150509646,-4.46463689418473,-5.947310523580533,-9.832160426731035,-11.777059011510604,-14.95279413437098
2.5302896530612244,0.635082693879435,-0.46830849832189736,-1.0200456375671634,-1.9990105868141461,-2.7950907451457176,-4.213333652868464,-5.491611683206161,-7.025846145486652
2.5251363136456213,0.4661638348818716,-0.32834227332855814,-0.7081876905348827,-1.337129380370336,-1.9515480207905302,-2.8857381681603442,-3.8104634704535667,-4.875849820743316
2.5200039227642277,0.347117139577349,-0.18924899905611217,-0.4026247368839684,-0.7465477665822015,-1.0910024616241736,-1.5971019340882664,-2.0964754442149536,-2.687660299368636
2.5148923529411764,0.2872472205620658,-0.10751978568580163,-0.22852931504922858,-0.41542606538965,-0.6009034032754105,-0.8788705909050104,-1.1544748069456048,-1.4507109865297132
2.5098014777327937,0.24664814139564337,-0.06294257500981577,-0.1318749292975012,-0.24655975994740745,-0.3546627573656389,-0.5186379874728827,-0.6707204577219864,-0.845816752182885
2.5047311717171716,0.21320206136299563,-0.03662445606715448,-0.08249898492045356,-0.15448128507475672,-0.23176881017368353,-0.33936809919834604,-0.4317436039852835,-0.5560668013797001
2.499681310483871,0.18345001677726058,-0.023208192858551614,-0.05534768389969607,-0.10470334717258145,-0.16272997894612592,-0.24656254332780428,-0.3163485999185584,-0.39025837056732404
2.4946517706237428,0.16102299691481428,-0.013517038948370157,-0.030416041258703768,-0.08528971022100258,-0.11107165159524536,-0.169689892425537,-0.21968088267120886,-0.2772149866588477
2.4896424297188755,0.1435719494296399,-0.011835596751019016,-0.03297191692497178,-0.05766786576365539,-0.08063024502682185,-0.11872707408025152,-0.1551253105063408,-0.20066870016265187
2.4846531663326656,0.1288203502213389,-0.008399495815688147,-0.029634967391923627,-0.044309272881651825,-0.05924612752954617,-0.07920707601969235,-0.11026723364184826,-0.14297007017743496
2.47968386,0.11970552360368855,-0.006183300794335776,-0.014453679675965368,-0.0263847857580471,-0.04230009571261434,-0.05964382450841568,-0.0820537693695598,-0.10571363189775435
2.4747343912175648,0.11310237866682618,-0.005957960309787652,3.27061302282616e-05,-0.022708774916288164,-0.03492952897657315,-0.0467034564275134,-0.062401420552216924,-0.07561369245880722
2.469804641434263,0.10472219300685429,-0.0016494512676931267,-0.002983958407018374,-0.018522783688038717,-0.02613469602819745,-0.035358462404369254,-0.0520979149612238,-0.05952800406594992
2.46489449304175,0.10141455980733406,-0.0009867541547100268,-0.0008644080519042001,-0.01418151449591318,-0.018905100135434526,-0.02723514747104723,-0.04025662599747065,-0.04846952618943305
2.4600038293650797,0.10003571836191356,-0.0018304601179576043,-0.005091588802490467,-0.012365329080958776,-0.014066063836574997,-0.024452335846191966,-0.031062686071410554,-0.03957685292509962
2.4551325346534654,0.09914217587805539,-0.0018055680088740866,-0.010675049722062305,-0.008166604128801701,-0.009540208084969136,-0.022342718292551727,-0.024467464609418902,-0.0325157645325981
2.4502804940711465,0.10251825841208309,-0.00201510216829632,0.006867018925385867,-0.007268374523533674,-0.009822239653127259,-0.01619621185207365,-0.020430956337050894,-0.02803875703010788
2.445447593688363,0.10295092385909874,-0.0006843760412429416,0.007926383868199076,-0.00561000337271652,-0.0043087362184409655,-0.01606861602914693,-0.018411832838818774,-0.02366002027393462
2.440633720472441,0.10209048773776534,-0.0006862867872715765,-0.0014184231037600674,-0.005878607682216123,-0.006423319957860964,-0.014766581228521961,-0.01793774440862202,-0.019717371624839004
2.4358387622789786,0.10139166367593173,-0.000830804172286478,0.0013115113484637756,-0.0031670217544829556,-0.00486092451447499,-0.01190321495926137,-0.015921119476158426,-0.01768775244547061
2.4310626078431374,0.10301813510543348,-0.00017497099459562123,-0.006506200588652316,-0.0027887616918642016,-0.0063500767802735615,-0.008969216923449333,-0.013911474899844019,-0.016237126096481654
2.4263051467710373,0.10235537350214702,-0.0004299759576584156,-0.004088767254177759,-0.0030819299709439404,0.0007878443049477678,-0.00922439242769369,-0.0105543502782871,-0.011644017657343884
2.42156626953125,0.10288205895278923,0.0007966774749247786,-0.0004003271712177095,-0.0021951664768412615,0.0037010330106872903,-0.008663970738961246,-0.008637462924735847,-0.010678824450923458
2.4168458674463937,0.10445541692819633,-0.00033627939285581476,0.0023572663522434647,-0.0016992382108340415,0.0034830552108219594,-0.005565465128469279,-0.0060834253985571265,-0.009650982261889787
2.412143832684825,0.10259302936471623,0.00028548433140254177,-0.00017254232730623344,-0.004495300292491024,-0.004630964420428132,-0.0025499305628022126,-0.0032980587562548057,-0.007175622257616434
2.4074600582524273,0.10216735864946101,0.004637839999632301,-0.0013919473298644124,-0.0022265728552925703,-0.007016214500897293,0.002053087742528636,-0.002789142786178824,-0.0037276167086193746
2.4027944379844963,0.10359812111897264,0.0029379648417872063,-0.0013824102502008593,-0.003007857738097174,-0.00035279045146074483,-0.0006297933401115329,-0.0006637654718958289,-0.004126315191916727
2.3981468665377177,0.10510815493153512,0.0013724228037055044,-0.00338565363686183,-0.0034453224954209775,-0.013301265373703632,-0.004184714626996834,1.2971864777646385e-05,-0.0004358548273912376
2.3935172393822395,0.10452099031582619,0.000235715995525645,-0.002831162594079765,-0.0013809960731587048,-0.0073251105590824385,-0.003310274006228315,-0.0010850620583859336,-0.0012029149555635669
2.3889054527938343,0.10361697361213468,0.0028561063409175812,-0.00031402387822238124,-0.0009611422892683686,-0.00043098872975493984,0.005075251634770716,-0.0009808488285185212,0.0015942831472734588
2.384311403846154,0.10270417415749292,-0.0005496841643221118,-0.0015500913922239874,-0.00035048781485636654,-0.001113234308150927,0.0037973734365900525,0.003709750326438943,0.0035628779397969927
