Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD)
2.643586204690832,0.1978859979795733,-0.018388663913144147,-0.03067421355191336,-0.05659356360492337,-0.08392898492028197,-0.11999451837211612,-0.1679424559633282
2.6379615531914893,0.2097112272330645,-0.01546698954828162,-0.03314695054999537,-0.05520106650458524,-0.08050885409081625,-0.11597066199324879,-0.15872036231395534
2.632360785562633,0.23572292926022756,-0.01571955887839022,-0.0262600627702347,-0.046355860957918486,-0.07081338561602421,-0.100758321707284,-0.1364437010565581
2.62678375,0.27106730205318014,-0.013320237127139894,-0.03961570776201268,-0.034513089322071415,-0.06526103733511171,-0.07581059261587478,-0.1160462754558565
2.6212302959830867,0.3091933318714401,0.044803992594961074,-0.017262394678297786,-0.01930738470116998,-0.035817530968841556,-0.0408396519740703,-0.06273255006192141
2.6157002742616036,0.3672530473406158,0.02742866864397206,0.0071700463922292484,-0.01331852107049613,0.010935343459561733,-0.02851937981971236,0.0749872205429572
2.610193536842105,0.4399691659924753,0.019504954983709463,0.01081939414241082,0.03539124037573281,0.06489346464514023,0.058204161430028684,0.16039350744308845
2.60470993697479,0.5295049118801022,0.024498298479628467,0.0404217536974642,0.08435637348466007,0.12614820187955994,0.1660779748645668,0.25411488386523123
2.5992493291404615,0.6249276272548628,0.03523636781609417,0.06686521291056499,0.11439751273793342,0.16727793235737068,0.22479341239858544,0.32238431837377596
2.593811569037657,0.7117853966770358,0.038073114929137536,0.07086586710747485,0.12469636838118714,0.16888254724555699,0.2353055558434042,0.3359566194230881
2.5883965135699376,0.7959216438725177,0.03776526528638993,0.06439744968430951,0.11635965152641599,0.1490628625149474,0.21086161314206625,0.28620911923831577
2.5830040208333336,0.8628919730846674,0.03251106191684792,0.06431811110007642,0.10873556373643747,0.139216439012246,0.1864574876726811,0.2422180515718649
2.5776339501039502,0.9235637374119778,0.033052328473960314,0.06492409227809794,0.10111898629944242,0.13265114020730295,0.17003079995981346,0.21817135622449943
2.5722861618257262,0.9807740329801719,0.04389589593406839,0.06820323702427697,0.10104625292341995,0.1337461883233872,0.16738333075272646,0.20743296411970905
2.5669605175983436,1.0316163626573582,0.0476874673937594,0.06431137453440022,0.09638494993182195,0.1291308625420867,0.16859532414674447,0.19848903020834582
2.5616568801652893,1.0784861202785285,0.04719114369786825,0.061622114556964175,0.10101556456499161,0.13192642436795515,0.15601244568892814,0.19930985697468193
2.556375113402062,1.0928591450872518,0.0049921132099111755,-0.014555843327337462,-0.0253806474851356,-0.060954402962968855,-0.10666759780049555,-0.1542703963611666
2.551115082304527,0.9684170301799155,-0.3320454687524793,-0.6033224271588344,-1.2459421659219103,-1.7322219393890528,-2.685572795728305,-3.4147160418166957
2.545876652977413,0.7000795020650554,-0.4311270823343177,-0.8644116310569008,-1.5888634008103544,-2.5186737144977887,-3.3035471070947593,-4.688805638368257
2.5406596926229508,0.464362110310684,-0.33841194297321886,-0.677567450492177,-1.2291337244660137,-1.8426854270158026,-2.53370744197913,-3.6699055264175175
2.5354640695296524,0.3425737304097519,-0.18757540382943577,-0.37728840157026333,-0.6737747895273035,-0.9976472701120555,-1.3704457408088146,-1.9928064058138997
2.5302896530612244,0.30070475855977025,-0.07038705929098821,-0.13778627169233895,-0.24560209864774984,-0.36539995140504966,-0.49503929704502697,-0.7131407942658977
2.5251363136456213,0.28385482010174085,-0.027162099595272552,-0.05238715682314133,-0.09369271235504485,-0.14005216144996688,-0.18812960789438793,-0.27105084228119697
2.5200039227642277,0.2752874981253353,-0.021766067781200837,-0.015566603256407519,-0.05414344776668095,-0.09572376501980123,-0.11283213984817268,-0.15321867198690176
2.5148923529411764,0.26898390529375704,-0.011995554933300035,-0.02487636308444049,-0.03230199022218427,-0.06328955177822668,-0.07345651330945834,-0.11115325098291634
