Energy (eV),Absorption (OD),EA 20 kV/cm (mOD),EA 30 kV/cm (mOD),EA 40 kV/cm (mOD),EA 50 kV/cm (mOD),EA 60 kV/cm (mOD),EA 70 kV/cm (mOD),EA 80 kV/cm (mOD)
3.5424055142857145,1.67745997233984,-0.7490776520981497,0.0707398047499706,0.10037809853899295,-0.016228862804677203,0.020969996183882685,-0.047803980821097256,-0.27232792706646103
3.532313190883191,1.6790500073987478,-0.08389236867110803,-0.08380463080901394,0.04265081515416968,-0.1802374635632528,0.11764551821014535,0.0415978281678778,-0.23972406962531417
3.522278210227273,1.681140063914683,-0.3058631561367332,-0.18718621203489075,-0.0021567156407266094,-0.1105904509705998,0.02907302668793421,-0.0942874768744711,-0.25152810378255097
3.512300084985836,1.6830444315533057,-0.0733746368021465,-0.049706268442466256,0.11024140943474652,-0.05021339139919515,-0.037343251517621266,-0.08740693516429442,-0.039054884238187274
3.5023783333333336,1.683095008647631,-0.044590622929079074,0.027282785085961055,0.16082233365385093,-0.1264306932278357,-0.00560482711367719,0.003214561949458897,0.13172235385292
3.49251247887324,1.6847686512380369,0.01902071985693235,-0.03053741673756171,0.05639766604285597,0.02775473814992024,0.10587926640296075,-0.05661624612622366,0.08972151360660151
3.482702050561798,1.6855344399878402,-0.10512595293896597,-0.10558064805138584,-0.14633124677152254,0.030201749124875724,0.059020811562326546,-0.028837191506075468,0.027355584418127913
3.4729465826330532,1.6863543606460658,-0.07441266710381798,-0.015839555192257344,-0.16669056410708205,0.04407335977244584,0.01604313600914063,0.03640492080141233,0.008132887363303707
3.46324561452514,1.6852619653083099,0.00949774513799386,-0.18021367907193203,-0.10380743182160027,0.09528447472594165,-0.050722767134580855,-0.046201064440399946,0.05988280320781873
3.4535986908077994,1.684919720648008,0.026216647333566503,-0.13991488764731883,-0.10691714350738592,0.022916282645318413,-0.00920528635739106,-0.08428139441899607,-0.1090489643903201
3.4440053611111114,1.6834746140114702,0.11180734840272295,-0.017290722337160686,-0.13164146878954544,0.11187992111650714,-0.08742130744204016,0.016166101614942904,-0.05080090998992965
3.4344651800554016,1.682587907159296,-0.011235322193868743,0.058336926965543635,-0.11945185632213506,-0.026165109772424144,0.03299599119461433,0.09415074373275768,-0.01540076762722141
3.4249777071823204,1.6828078917233074,-0.14770293275333618,0.05396867724226917,0.04601254318818029,-0.01288241492776664,-0.028428116075220618,-0.04388658332712691,0.016712545443963157
3.4155425068870526,1.683016382098412,-0.09888779103881587,0.02067455274262089,-0.07419677549397864,-0.04596264628164398,0.022505285448169435,0.0202998914700068,0.033464262502469685
3.4061591483516485,1.6832097073036671,-0.01080999871451609,0.1759699960973973,-0.02775641478715563,0.010228029449010792,-0.0012057364158949268,-0.158596108686653,0.06251715415656071
