1019.437,167500.000,-89.412,0.000,0.000,NaN,NaN
1181.708,144700.000,-89.410,0.000,0.000,NaN,NaN
1369.809,124920.000,-89.400,0.000,0.000,NaN,NaN
1587.850,107896.000,-89.408,0.000,0.000,NaN,NaN
1840.600,93180.000,-89.402,0.000,0.000,NaN,NaN
2133.581,80472.000,-89.398,0.000,0.000,NaN,NaN
2473.198,69496.000,-89.392,0.000,0.000,NaN,NaN
2866.874,60020.000,-89.390,0.000,0.000,NaN,NaN
3323.214,51830.000,-89.390,0.000,0.000,NaN,NaN
3852.193,44760.000,-89.390,0.000,0.000,NaN,NaN
4465.373,38652.000,-89.390,0.000,0.000,NaN,NaN
5176.157,33380.000,-89.380,0.000,0.000,NaN,NaN
6000.082,28830.000,-89.380,0.000,0.000,NaN,NaN
6955.157,24900.000,-89.372,0.000,0.000,NaN,NaN
8062.258,21500.000,-89.370,0.000,0.000,NaN,NaN
9345.583,18570.000,-89.360,0.000,0.000,NaN,NaN
10833.180,16040.000,-89.354,0.000,0.000,NaN,NaN
12557.580,13850.000,-89.350,0.000,0.000,NaN,NaN
14556.450,11960.000,-89.340,0.000,0.000,NaN,NaN
16873.510,10327.800,-89.362,0.000,0.000,NaN,NaN
19559.380,8919.200,-89.358,0.000,0.000,NaN,NaN
22672.780,7703.000,-89.350,0.000,0.000,NaN,NaN
26281.770,6653.000,-89.340,0.000,0.000,NaN,NaN
30465.220,5746.000,-89.330,0.000,0.000,NaN,NaN
35314.580,4962.800,-89.320,0.000,0.000,NaN,NaN
40935.840,4286.000,-89.310,0.000,0.000,NaN,NaN
47451.890,3702.000,-89.302,0.000,0.000,NaN,NaN
55005.130,3197.000,-89.294,0.000,0.000,NaN,NaN
63760.680,2761.000,-89.288,0.000,0.000,NaN,NaN
73909.910,2385.000,-89.274,0.000,0.000,NaN,NaN
85674.660,2060.000,-89.268,0.000,0.000,NaN,NaN
99312.100,1779.000,-89.258,0.000,0.001,NaN,NaN
115120.300,1537.000,-89.244,0.000,0.001,NaN,NaN
133444.800,1328.000,-89.230,0.000,0.001,NaN,NaN
154686.100,1147.000,-89.218,0.000,0.001,NaN,NaN
179308.600,990.440,-89.236,13.220,-990.340,NaN,NaN
207850.400,855.440,-89.220,11.600,-855.340,NaN,NaN
240935.400,738.900,-89.210,10.180,-738.880,NaN,NaN
279286.700,638.300,-89.200,8.900,-638.260,NaN,NaN
323742.700,551.400,-89.188,7.800,-551.360,NaN,NaN
375275.100,476.300,-89.174,6.880,-476.300,NaN,NaN
435010.200,411.500,-89.160,6.000,-411.420,NaN,NaN
504253.800,355.500,-89.150,5.300,-355.420,NaN,NaN
584519.400,307.100,-89.136,4.600,-307.100,NaN,NaN
677561.400,265.300,-89.120,4.100,-265.300,NaN,NaN
785413.600,229.200,-89.110,3.600,-229.200,NaN,NaN
910433.300,198.000,-89.100,3.100,-198.000,NaN,NaN
1055353.000,171.100,-89.080,2.700,-171.100,NaN,NaN
1223341.000,147.800,-89.070,2.400,-147.800,NaN,NaN
1418069.000,127.700,-89.050,2.100,-127.700,NaN,NaN
1643793.000,110.300,-89.040,1.900,-110.300,NaN,NaN
1905447.000,95.290,-89.026,1.620,-95.280,NaN,NaN
2208750.000,82.312,-89.010,1.420,-82.300,NaN,NaN
2560332.000,71.096,-89.000,1.240,-71.088,NaN,NaN
2967878.000,61.390,-88.990,1.080,-61.380,NaN,NaN
3440296.000,53.000,-88.980,0.944,-52.990,NaN,NaN
3987911.000,45.740,-88.970,0.820,-45.730,NaN,NaN
4622695.000,39.458,-88.960,0.712,-39.450,NaN,NaN
5358521.000,34.010,-88.958,0.620,-34.006,NaN,NaN
6211474.000,29.290,-88.950,0.540,-29.290,NaN,NaN
7200198.000,25.200,-88.940,0.466,-25.190,NaN,NaN
8346303.000,21.638,-88.924,0.410,-21.632,NaN,NaN
9674842.000,18.536,-88.888,0.360,-18.530,NaN,NaN
11214854.000,15.822,-88.828,0.322,-15.820,NaN,NaN
13000000.000,13.448,-88.716,0.300,-13.440,NaN,NaN
