1019.437,167100.000,-89.400,0.000,0.000,NaN,NaN
1181.708,144300.000,-89.400,0.000,0.000,NaN,NaN
1369.809,124600.000,-89.390,0.000,0.000,NaN,NaN
1587.850,107630.000,-89.390,0.000,0.000,NaN,NaN
1840.600,92950.000,-89.390,0.000,0.000,NaN,NaN
2133.581,80270.000,-89.380,0.000,0.000,NaN,NaN
2473.198,69340.000,-89.380,0.000,0.000,NaN,NaN
2866.874,59880.000,-89.380,0.000,0.000,NaN,NaN
3323.214,51710.000,-89.380,0.000,0.000,NaN,NaN
3852.193,44660.000,-89.380,0.000,0.000,NaN,NaN
4465.373,38570.000,-89.370,0.000,0.000,NaN,NaN
5176.157,33310.000,-89.370,0.000,0.000,NaN,NaN
6000.082,28770.000,-89.370,0.000,0.000,NaN,NaN
6955.157,24840.000,-89.360,0.000,0.000,NaN,NaN
8062.258,21460.000,-89.360,0.000,0.000,NaN,NaN
9345.583,18530.000,-89.350,0.000,0.000,NaN,NaN
10833.180,16010.000,-89.340,0.000,0.000,NaN,NaN
12557.580,13820.000,-89.340,0.000,0.000,NaN,NaN
14556.450,11940.000,-89.330,0.000,0.000,NaN,NaN
16873.510,10309.000,-89.350,0.000,0.000,NaN,NaN
19559.380,8904.000,-89.350,0.000,0.000,NaN,NaN
22672.780,7689.000,-89.340,0.000,0.000,NaN,NaN
26281.770,6641.000,-89.330,0.000,0.000,NaN,NaN
30465.220,5736.000,-89.320,0.000,0.000,NaN,NaN
35314.580,4954.000,-89.310,0.000,0.000,NaN,NaN
40935.840,4279.000,-89.300,0.000,0.000,NaN,NaN
47451.890,3696.000,-89.290,0.000,0.000,NaN,NaN
55005.130,3192.000,-89.290,0.000,0.000,NaN,NaN
63760.680,2757.000,-89.280,0.000,0.000,NaN,NaN
73909.910,2381.000,-89.270,0.000,0.000,NaN,NaN
85674.660,2057.000,-89.260,0.000,0.000,NaN,NaN
99312.100,1777.000,-89.250,0.000,0.001,NaN,NaN
115120.300,1535.000,-89.240,0.000,0.001,NaN,NaN
133444.800,1326.000,-89.220,0.000,0.001,NaN,NaN
154686.100,1145.000,-89.210,0.000,0.001,NaN,NaN
179308.600,988.900,-89.220,13.300,-988.900,NaN,NaN
207850.400,854.400,-89.220,11.700,-854.200,NaN,NaN
240935.400,738.000,-89.200,10.300,-737.900,NaN,NaN
279286.700,637.500,-89.190,9.000,-637.400,NaN,NaN
323742.700,550.700,-89.180,7.900,-550.600,NaN,NaN
375275.100,475.700,-89.170,6.900,-475.700,NaN,NaN
435010.200,411.000,-89.150,6.100,-410.900,NaN,NaN
504253.800,355.000,-89.140,5.300,-355.000,NaN,NaN
584519.400,306.700,-89.130,4.700,-306.700,NaN,NaN
677561.400,265.000,-89.110,4.100,-265.000,NaN,NaN
785413.600,228.900,-89.100,3.600,-228.900,NaN,NaN
910433.300,197.800,-89.090,3.200,-197.800,NaN,NaN
1055353.000,170.900,-89.070,2.800,-170.900,NaN,NaN
1223341.000,147.600,-89.060,2.400,-147.600,NaN,NaN
1418069.000,127.600,-89.040,2.100,-127.500,NaN,NaN
1643793.000,110.200,-89.030,1.900,-110.200,NaN,NaN
1905447.000,95.190,-89.010,1.640,-95.180,NaN,NaN
2208750.000,82.230,-89.000,1.440,-82.210,NaN,NaN
2560332.000,71.020,-88.980,1.260,-71.010,NaN,NaN
2967878.000,61.330,-88.970,1.100,-61.320,NaN,NaN
3440296.000,52.940,-88.960,0.960,-52.940,NaN,NaN
3987911.000,45.690,-88.950,0.840,-45.680,NaN,NaN
4622695.000,39.410,-88.940,0.730,-39.410,NaN,NaN
5358521.000,33.980,-88.930,0.630,-33.970,NaN,NaN
6211474.000,29.260,-88.930,0.550,-29.260,NaN,NaN
7200198.000,25.170,-88.910,0.480,-25.170,NaN,NaN
8346303.000,21.620,-88.890,0.420,-21.610,NaN,NaN
9674842.000,18.510,-88.840,0.370,-18.510,NaN,NaN
11214854.000,15.810,-88.790,0.340,-15.810,NaN,NaN
13000000.000,13.430,-88.660,0.310,-13.430,NaN,NaN
